death_times,smurf_times,dt,event,smurf_events
71.6666676666667,71.6666676666667,6.166667666666697,1,1
83.5833343333333,83.5833343333333,0.5000009999999975,1,1
79.750001,79.750001,6.083334333333298,1,1
79.1666676666667,75.5,2.75,1,1
78.500001,78.500001,1.0833343333332976,1,1
90.8333343333333,90.8333343333333,1.5833343333332976,1,1
88.750001,79.0833333333333,2.4166666666666003,1,1
80.500001,80.500001,8.833334333333298,1,1
79.6666676666667,79.6666676666667,1.2500009999999975,1,1
81.8333343333333,81.8333343333333,0.5000009999999975,1,1
77.1666676666667,77.1666676666667,0.4166676666666973,1,1
84.750001,84.750001,0.7500009999999975,1,1
91.5833343333333,84.6666666666667,2.8333333333333997,1,1
84.750001,84.750001,1.4166676666666973,1,1
77.6666676666667,77.6666676666667,1.4166676666666973,1,1
70.0833343333333,70.0833343333333,0.2500009999999975,1,1
70.4166676666667,67.3333333333333,1.6666666666666003,1,1
75.4166676666667,75.4166676666667,1.5000009999999975,1,1
76.1666676666667,76.1666676666667,1.4166676666666973,1,1
72.000001,72.000001,1.7500009999999975,1,1
81.000001,81.000001,3.4166676666666973,1,1
73.1666676666667,73.1666676666667,2.083334333333397,1,1
68.3333343333333,68.3333343333333,2.2500009999999975,1,1
88.000001,88.000001,2.2500009999999975,1,1
83.0833343333333,83.0833343333333,3.0833343333332976,1,1
72.8333343333333,72.8333343333333,1.5833343333332976,1,1
73.4166676666667,73.4166676666667,1.2500009999999975,1,1
84.3360721841205,84.3360721841205,0.0027388507871961565,1,1
86.500001,86.500001,1.0000009999999975,1,1
79.1666676666667,79.1666676666667,1.3333343333333971,1,1
73.4166676666667,73.4166676666667,2.1666676666666973,1,1
79.750001,75.5,1.8333333333333002,1,1
83.1666676666667,83.1666676666667,2.083334333333397,1,1
80.750001,80.750001,0.8333343333332976,1,1
77.4166676666667,77.4166676666667,0.5833343333333971,1,1
68.9166676666667,68.9166676666667,1.3333343333333971,1,1
70.4166676666667,70.4166676666667,1.1666676666666973,1,1
73.0833343333333,73.0833343333333,0.5833343333332976,1,1
73.4166676666667,73.4166676666667,1.3333343333333971,1,1
81.9166676666667,81.9166676666667,1.2500009999999975,1,1
74.1666676666667,73.6666666666667,1.8333333333333997,1,1
73.9166676666667,73.9166676666667,1.5000009999999975,1,1
77.750001,77.750001,0.5833343333332976,1,1
69.6666676666667,69.6666676666667,1.7500009999999975,1,1
78.3333343333333,76.0833333333333,2.25,1,1
72.250001,72.250001,0.2500009999999975,1,1
80.5833343333333,80.5833343333333,2.2500009999999975,1,1
95.0833343333333,87.75,2.1666666666667,1,1
83.3333343333333,83.3333343333333,1.2500009999999975,1,1
67.000001,66.0,1.8333333333333002,1,1
83.4166676666667,82.0,1.75,1,1
82.500001,82.500001,2.4166676666666973,1,1
71.250001,71.250001,2.2500009999999975,1,1
75.5833343333333,75.5833343333333,0.5833343333332976,1,1
82.250001,78.5833333333333,5.0833333333333,1,1
70.500001,70.500001,0.33333433333329765,1,1
77.4166676666667,77.4166676666667,1.7500009999999975,1,1
83.5833343333333,83.5833343333333,4.2500009999999975,1,1
79.6666676666667,79.6666676666667,0.3333343333333971,1,1
71.8333343333333,71.8333343333333,2.2500009999999975,1,1
67.3333343333333,63.6666666666667,1.9166666666666998,1,1
72.9166676666667,72.9166676666667,0.4166676666666973,1,1
74.6666676666667,74.6666676666667,0.5000009999999975,1,1
69.750001,69.750001,2.4166676666666973,1,1
69.000001,69.000001,1.5833343333332976,1,1
76.8333343333333,76.8333343333333,0.16666766666659782,1,1
66.6666676666667,66.6666676666667,1.0000009999999975,1,1
83.000001,83.000001,2.5833343333332976,1,1
92.5833343333333,91.4166666666667,2.0833333333333997,1,1
74.3333343333333,74.3333343333333,0.4166676666665978,1,1
75.750001,75.750001,1.6666676666666973,1,1
85.1666676666667,85.1666676666667,1.0000009999999975,1,1
67.000001,67.000001,1.0833343333332976,1,1
74.0833343333333,74.0833343333333,0.9166676666665978,1,1
70.8333343333333,70.8333343333333,0.5833343333332976,1,1
72.500001,72.500001,0.9166676666666973,1,1
79.750001,79.750001,0.9166676666666973,1,1
73.000001,73.000001,7.2500009999999975,1,1
72.1666676666667,70.8333333333333,2.25,1,1
65.000001,65.000001,0.33333433333329765,1,1
77.500001,72.25,2.6666666666667,1,1
77.3333343333333,76.1666666666667,1.6666666666666998,1,1
71.6666676666667,71.6666676666667,1.9166676666666973,1,1
78.8333343333333,76.4166666666667,2.75,1,1
78.750001,78.750001,2.0000009999999975,1,1
80.4194055174538,80.4194055174538,0.0027388507870966805,1,1
77.6666676666667,77.6666676666667,1.0833343333333971,1,1
75.4166676666667,75.4166676666667,5.7500009999999975,1,1
79.1666676666667,79.1666676666667,2.4166676666666973,1,1
76.9166676666667,76.9166676666667,1.5000009999999975,1,1
68.1666676666667,68.1666676666667,0.8333343333333971,1,1
86.8333343333333,86.8333343333333,2.0000009999999975,1,1
67.250001,67.250001,1.5000009999999975,1,1
83.5833343333333,83.5833343333333,1.6666676666665978,1,1
75.3333343333333,72.5833333333333,1.75,1,1
85.500001,85.500001,0.5000009999999975,1,1
67.750001,67.750001,0.33333433333329765,1,1
80.8333343333333,80.8333343333333,1.0000009999999975,1,1
83.3333343333333,83.3333343333333,1.1666676666665978,1,1
70.250001,70.250001,0.8333343333332976,1,1
66.3333343333333,66.3333343333333,1.5000009999999975,1,1
80.8333343333333,80.8333343333333,0.7500009999999975,1,1
88.4166676666667,88.4166676666667,4.2500009999999975,1,1
64.6666676666667,64.6666676666667,2.333334333333397,1,1
